Snippet,CWE,Target
"
{
 string var_QMY24R;
 if (var_QI1BIR.var_PEQ0OT()) 
{
 var_QMY24R = """";
 
{
 try 
{
 using (var_8X06SC var_BKVO7R = new var_8X06SC(""data.txt"")) 
{
 var_QMY24R = var_BKVO7R.var_QE1Y8K();
 }
 }
 catch (var_0XX90Y var_KR7DD8) 
{
 var_QI1BIR.var_GLPVFP.var_X8D7X8(var_QJL7CQ.var_WBZ3AD.var_J20DWZ, var_KR7DD8, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_QMY24R = null;
 }
 var_SIYQZY var_KRQFGK = null;
 try 
{
 var_KRQFGK = var_QI1BIR.var_JQY3OQ();
 var_KRQFGK.var_XS874L = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_QMY24R + "";
Password="" + """";
 var_KRQFGK.var_DOJTGF();
 }
 catch (var_JX2A2E var_6U5NW1) 
{
 var_QI1BIR.var_GLPVFP.var_X8D7X8(var_QJL7CQ.var_WBZ3AD.var_J20DWZ, var_6U5NW1, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_KRQFGK != null) 
{
 var_KRQFGK.var_DTUP7B();
 }
 }
 catch (var_JX2A2E var_6U5NW1) 
{
 var_QI1BIR.var_GLPVFP.var_X8D7X8(var_QJL7CQ.var_WBZ3AD.var_J20DWZ, var_6U5NW1, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_ME8CM0 = null;
 switch (6) 
{
 case 6: var_ME8CM0 = """";
 
{
 try 
{
 using (var_LZB15Y var_C1BBC6 = new var_LZB15Y(""host.example.org"", 39544)) 
{
 using (var_DUXYAD var_VSHB57 = new var_DUXYAD(var_C1BBC6.var_2DNPE3())) 
{
 var_ME8CM0 = var_VSHB57.var_35BZ7D();
 }
 }
 }
 catch (var_VQ6GEA var_DFLZQ5) 
{
 var_AOTR6T.var_DH5FKQ.var_PCHV28(var_VD16NL.var_VEJ4MA.var_9YZIXZ, var_DFLZQ5, ""Error with stream reading"");
 }
 }
 break;
 default: var_ME8CM0 = null;
 break;
 }
 var_2DUVXD var_SU81B3 = null;
 try 
{
 var_SU81B3 = var_AOTR6T.var_HHZD6G();
 var_SU81B3.var_HFDUOE = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_ME8CM0 + "";
Password="" + """";
 var_SU81B3.var_YMWK3U();
 }
 catch (var_Q986XX var_VF14LZ) 
{
 var_AOTR6T.var_DH5FKQ.var_PCHV28(var_VD16NL.var_VEJ4MA.var_9YZIXZ, var_VF14LZ, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_SU81B3 != null) 
{
 var_SU81B3.var_B3E5XJ();
 }
 }
 catch (var_Q986XX var_VF14LZ) 
{
 var_AOTR6T.var_DH5FKQ.var_PCHV28(var_VD16NL.var_VEJ4MA.var_9YZIXZ, var_VF14LZ, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_FACA8D;
 if (var_DB7L6D.var_7BYYY6) 
{
 var_FACA8D = var_JRC1PI.var_J9IHDC(""ADD"");
 }
 else 
{
 var_FACA8D = null;
 }
 var_ZGDXLX var_BBEGJA = null;
 try 
{
 var_BBEGJA = var_DB7L6D.var_8EY0BR();
 var_BBEGJA.var_Z08GH4 = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_FACA8D + "";
Password="" + """";
 var_BBEGJA.var_LOSPYS();
 }
 catch (var_SP6G28 var_3JUMBL) 
{
 var_DB7L6D.var_J9WUX9.var_5GLW90(var_DIZF37.var_P1LUX9.var_D4TTVV, var_3JUMBL, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_BBEGJA != null) 
{
 var_BBEGJA.var_JIEWDK();
 }
 }
 catch (var_SP6G28 var_3JUMBL) 
{
 var_DB7L6D.var_J9WUX9.var_5GLW90(var_DIZF37.var_P1LUX9.var_D4TTVV, var_3JUMBL, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_CEWZW6;
 if (var_NCRV4P.var_LQOQEN == 5) 
{
 var_CEWZW6 = var_BHKGBC.var_M3X9L0(""ADD"");
 }
 else 
{
 var_CEWZW6 = null;
 }
 var_00H7ST var_MZ6ZPZ = null;
 try 
{
 var_MZ6ZPZ = var_NCRV4P.var_C0DAVQ();
 var_MZ6ZPZ.var_96D7AR = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_CEWZW6 + "";
Password="" + """";
 var_MZ6ZPZ.var_MJXGX6();
 }
 catch (var_CEO3WQ var_5TSH3I) 
{
 var_NCRV4P.var_DUVC55.var_MINGHK(var_1IKSJ2.var_PCWBQU.var_DAHITR, var_5TSH3I, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_MZ6ZPZ != null) 
{
 var_MZ6ZPZ.var_FEJ4EK();
 }
 }
 catch (var_CEO3WQ var_5TSH3I) 
{
 var_NCRV4P.var_DUVC55.var_MINGHK(var_1IKSJ2.var_PCWBQU.var_DAHITR, var_5TSH3I, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_YWG8PE;
 if (var_Z28B0R()) 
{
 var_YWG8PE = var_5WF4VH.var_5NV3MW(""ADD"");
 }
 else 
{
 var_YWG8PE = null;
 }
 var_KGP9LG var_14PTJ8 = null;
 try 
{
 var_14PTJ8 = var_ONOJ6Q.var_ZEF4ZL();
 var_14PTJ8.var_00FX89 = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_YWG8PE + "";
Password="" + """";
 var_14PTJ8.var_XEW185();
 }
 catch (var_CTJ8SE var_J1ZDP8) 
{
 var_ONOJ6Q.var_Q29L0J.var_XRO44G(var_QI9BUO.var_E9CL32.var_LAOE20, var_J1ZDP8, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_14PTJ8 != null) 
{
 var_14PTJ8.var_R33PF1();
 }
 }
 catch (var_CTJ8SE var_J1ZDP8) 
{
 var_ONOJ6Q.var_Q29L0J.var_XRO44G(var_QI9BUO.var_E9CL32.var_LAOE20, var_J1ZDP8, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_75OB18;
 if (var_CTN33C.var_BBLHZT()) 
{
 var_75OB18 = """";
 
{
 try 
{
 using (var_XERHAV var_T2R6JO = var_CTN33C.var_BPFEZM()) 
{
 var_T2R6JO.var_3N5H9Q();
 using (var_86AY4A var_XXILJV = new var_86AY4A(null, var_T2R6JO)) 
{
 var_XXILJV.var_F60I0J = ""select name from users where id=0"";
 var_XXILJV.var_HL6BUC();
 using (var_HCPZ26 var_WNISJQ = var_XXILJV.var_5ZTP10()) 
{
 var_75OB18 = var_WNISJQ.var_M4DBEC(1);
 }
 }
 }
 }
 catch (var_ZISCPH var_UZ0Y20) 
{
 var_CTN33C.var_C016MT.var_MQJQOC(var_U8F3X9.var_XKUX3U.var_53OYLQ, var_UZ0Y20, ""Error with SQL statement"");
 }
 }
 }
 else 
{
 var_75OB18 = ""foo"";
 }
 var_XERHAV var_91EMIV = null;
 try 
{
 var_91EMIV = var_CTN33C.var_BPFEZM();
 var_91EMIV.var_TTONNV = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_75OB18 + "";
Password="" + """";
 var_91EMIV.var_3N5H9Q();
 }
 catch (var_ZISCPH var_UZ0Y20) 
{
 var_CTN33C.var_C016MT.var_MQJQOC(var_U8F3X9.var_XKUX3U.var_53OYLQ, var_UZ0Y20, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_91EMIV != null) 
{
 var_91EMIV.var_U4XWBN();
 }
 }
 catch (var_ZISCPH var_UZ0Y20) 
{
 var_CTN33C.var_C016MT.var_MQJQOC(var_U8F3X9.var_XKUX3U.var_53OYLQ, var_UZ0Y20, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_56QX7Q;
 
{
 string var_N778SC;
 var_N778SC = """";
 
{
 try 
{
 using (var_E04UY2 var_SFTI23 = new var_E04UY2(""host.example.org"", 39544)) 
{
 using (var_1ES4YZ var_O7OTNY = new var_1ES4YZ(var_SFTI23.var_X8ND3Q())) 
{
 var_N778SC = var_O7OTNY.var_ZFX4JD();
 }
 }
 }
 catch (var_JWYWVW var_R30CLQ) 
{
 var_FM20SE.var_GV8M1M.var_77Z0KW(var_0JVXXF.var_OK47H4.var_RJQ4NL, var_R30CLQ, ""Error with stream reading"");
 }
 }
 var_56QX7Q = var_N778SC;
 }
 
{
 string var_N778SC = var_56QX7Q;
 var_TZ5O4I var_LRFMCD = null;
 try 
{
 var_LRFMCD = var_FM20SE.var_LKJ2XO();
 var_LRFMCD.var_VGYE9U = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_N778SC + "";
Password="" + """";
 var_LRFMCD.var_SVGMHU();
 }
 catch (var_SSK5QT var_0IE23A) 
{
 var_FM20SE.var_GV8M1M.var_77Z0KW(var_0JVXXF.var_OK47H4.var_RJQ4NL, var_0IE23A, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_LRFMCD != null) 
{
 var_LRFMCD.var_Y7GRIX();
 }
 }
 catch (var_SSK5QT var_0IE23A) 
{
 var_FM20SE.var_GV8M1M.var_77Z0KW(var_0JVXXF.var_OK47H4.var_RJQ4NL, var_0IE23A, ""Error closing Connection"");
 }
 }
 }
 }
",CWE15,1
"
{
 string var_8YLRY7;
 var_8YLRY7 = var_IUPFW3.var_7BX6XC(""ADD"");
 var_ZDLK8F(var_8YLRY7  );
 }
",CWE15,1
"
{
 string var_2M6JJW;
 if (var_Z8587O.var_PJRHLA) 
{
 var_2M6JJW = """";
 
{
 try 
{
 using (var_VHWD56 var_J65SWE = var_Z8587O.var_UAIA17()) 
{
 var_J65SWE.var_ZU6OQ6();
 using (var_VDS42Y var_X7O9DG = new var_VDS42Y(null, var_J65SWE)) 
{
 var_X7O9DG.var_5U12RK = ""select name from users where id=0"";
 var_X7O9DG.var_WYUG1O();
 using (var_GYGAUW var_C8IDW3 = var_X7O9DG.var_V6R6AC()) 
{
 var_2M6JJW = var_C8IDW3.var_PKPPT9(1);
 }
 }
 }
 }
 catch (var_6INTAS var_EL8031) 
{
 var_Z8587O.var_TVE1D4.var_XFUYLR(var_YN6LJ8.var_J9AWVA.var_DPQIFN, var_EL8031, ""Error with SQL statement"");
 }
 }
 }
 else 
{
 var_2M6JJW = null;
 }
 var_VHWD56 var_M4J06F = null;
 try 
{
 var_M4J06F = var_Z8587O.var_UAIA17();
 var_M4J06F.var_62AHPV = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_2M6JJW + "";
Password="" + """";
 var_M4J06F.var_ZU6OQ6();
 }
 catch (var_6INTAS var_EL8031) 
{
 var_Z8587O.var_TVE1D4.var_XFUYLR(var_YN6LJ8.var_J9AWVA.var_DPQIFN, var_EL8031, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_M4J06F != null) 
{
 var_M4J06F.var_DSB2OK();
 }
 }
 catch (var_6INTAS var_EL8031) 
{
 var_Z8587O.var_TVE1D4.var_XFUYLR(var_YN6LJ8.var_J9AWVA.var_DPQIFN, var_EL8031, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_RP4LVX;
 var_RP4LVX = """";
 
{
 try 
{
 using (var_G3FPOB var_VYYDGG = new var_G3FPOB(""host.example.org"", 39544)) 
{
 using (var_DF21OR var_LNQ9GT = new var_DF21OR(var_VYYDGG.var_NNPLND())) 
{
 var_RP4LVX = var_LNQ9GT.var_HSC3GL();
 }
 }
 }
 catch (var_2IXLVC var_NZ994D) 
{
 var_LEEL5D.var_B1BL8O.var_RDMX0E(var_936ULT.var_3XXJY0.var_43IA6H, var_NZ994D, ""Error with stream reading"");
 }
 }
 var_RS0V8O(var_RP4LVX  );
 }
",CWE15,1
"
{
 string var_KKD1O2;
 var_KKD1O2 = """";
 
{
 try 
{
 using (var_JPZWTL var_0A3QKU = var_AX72EX.var_0JQKB6()) 
{
 var_0A3QKU.var_C5QVAB();
 using (var_YMJLJM var_I5L7GQ = new var_YMJLJM(null, var_0A3QKU)) 
{
 var_I5L7GQ.var_XGXWRV = ""select name from users where id=0"";
 var_I5L7GQ.var_T34FKG();
 using (var_PJAGQ9 var_TW9BDR = var_I5L7GQ.var_M6TKZ4()) 
{
 var_KKD1O2 = var_TW9BDR.var_MXMDN1(1);
 }
 }
 }
 }
 catch (var_IXWK4D var_Z9QU2N) 
{
 var_AX72EX.var_C9KXJV.var_HX1H6E(var_PUXA77.var_H7MUZR.var_N28BIG, var_Z9QU2N, ""Error with SQL statement"");
 }
 }
 var_VQ5ACD.var_7FTU62((var_1MW04F)var_KKD1O2  );
 }
",CWE15,1
"
{
 string var_Y5N2WK;
 var_Y5N2WK = var_UOHH43.var_IU5JNX(""ADD"");
 var_6AECR5.var_2PU58H(var_Y5N2WK );
 }
",CWE15,1
"
{
 string var_ORG1MU;
 if (var_CLURRZ == 5) 
{
 var_ORG1MU = """";
 
{
 try 
{
 using (var_VK14VV var_U3GMJV = new var_VK14VV(""host.example.org"", 39544)) 
{
 using (var_XP2YYG var_M1AJDE = new var_XP2YYG(var_U3GMJV.var_79AU00())) 
{
 var_ORG1MU = var_M1AJDE.var_8CJB3T();
 }
 }
 }
 catch (var_RN56T6 var_JRMS6E) 
{
 var_293DEK.var_YL5HY5.var_CKZF2M(var_SNLVA6.var_H959CK.var_IXEF1C, var_JRMS6E, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_ORG1MU = null;
 }
 var_CVKGRB var_EZ9RS7 = null;
 try 
{
 var_EZ9RS7 = var_293DEK.var_M3UYBV();
 var_EZ9RS7.var_0QGV5Q = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_ORG1MU + "";
Password="" + """";
 var_EZ9RS7.var_PYYQ5L();
 }
 catch (var_LCUPL6 var_Z04XR2) 
{
 var_293DEK.var_YL5HY5.var_CKZF2M(var_SNLVA6.var_H959CK.var_IXEF1C, var_Z04XR2, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_EZ9RS7 != null) 
{
 var_EZ9RS7.var_U945SI();
 }
 }
 catch (var_LCUPL6 var_Z04XR2) 
{
 var_293DEK.var_YL5HY5.var_CKZF2M(var_SNLVA6.var_H959CK.var_IXEF1C, var_Z04XR2, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_MQSJG2;
 if (var_XOJJUE.var_169Q8F) 
{
 var_MQSJG2 = """";
 
{
 var_4GRJVZ var_6TK5XM = var_4SEFYG.var_97VACC;
 if (var_6TK5XM != null) 
{
 var_MQSJG2 = var_6TK5XM[0].var_9NDER2;
 }
 }
 }
 else 
{
 var_MQSJG2 = null;
 }
 var_K00T6O var_7SI23W = null;
 try 
{
 var_7SI23W = var_XOJJUE.var_I3Z7AC();
 var_7SI23W.var_PQCXZ9 = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_MQSJG2 + "";
Password="" + """";
 var_7SI23W.var_9MQ0C2();
 }
 catch (var_8TAQF5 var_QPPBIT) 
{
 var_XOJJUE.var_15RHDZ.var_W51ZIT(var_VT0UU5.var_ZYIUJY.var_3IZ7MN, var_QPPBIT, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_7SI23W != null) 
{
 var_7SI23W.var_ODLM1C();
 }
 }
 catch (var_8TAQF5 var_QPPBIT) 
{
 var_XOJJUE.var_15RHDZ.var_W51ZIT(var_VT0UU5.var_ZYIUJY.var_3IZ7MN, var_QPPBIT, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_Q92HVS;
 if (var_27ZWIV.var_YGURK0) 
{
 var_Q92HVS = """";
 
{
 var_T85UET var_M2T7SY = var_NRL4A4.var_CMV6RF;
 if (var_M2T7SY != null) 
{
 var_Q92HVS = var_M2T7SY[0].var_M7PLPI;
 }
 }
 }
 else 
{
 var_Q92HVS = null;
 }
 var_WGMNMO var_A9X8DO = null;
 try 
{
 var_A9X8DO = var_27ZWIV.var_16ZAI8();
 var_A9X8DO.var_XKDBGR = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_Q92HVS + "";
Password="" + """";
 var_A9X8DO.var_3O8LUM();
 }
 catch (var_GF81Y2 var_ZF7AXS) 
{
 var_27ZWIV.var_RL7I12.var_T60JTG(var_S2HRNU.var_22U53U.var_9Q5SAC, var_ZF7AXS, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_A9X8DO != null) 
{
 var_A9X8DO.var_1N8FBY();
 }
 }
 catch (var_GF81Y2 var_ZF7AXS) 
{
 var_27ZWIV.var_RL7I12.var_T60JTG(var_S2HRNU.var_22U53U.var_9Q5SAC, var_ZF7AXS, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_O8H6CC;
 if (5 == 5) 
{
 var_O8H6CC = """";
 
{
 try 
{
 using (var_3AV1UL var_N2V98I = var_7Y7W5F.var_E3CRP4()) 
{
 var_N2V98I.var_LO63KT();
 using (var_HHDSR8 var_1HMPDQ = new var_HHDSR8(null, var_N2V98I)) 
{
 var_1HMPDQ.var_E7AEJM = ""select name from users where id=0"";
 var_1HMPDQ.var_WST88G();
 using (var_551GV9 var_Y1DKOR = var_1HMPDQ.var_H3RG0R()) 
{
 var_O8H6CC = var_Y1DKOR.var_ZA5V13(1);
 }
 }
 }
 }
 catch (var_VNSWL6 var_1XQXSK) 
{
 var_7Y7W5F.var_RPALTG.var_8AOACR(var_OV2BFT.var_YRW4DU.var_VEE3K0, var_1XQXSK, ""Error with SQL statement"");
 }
 }
 }
 else 
{
 var_O8H6CC = null;
 }
 var_3AV1UL var_61CNYX = null;
 try 
{
 var_61CNYX = var_7Y7W5F.var_E3CRP4();
 var_61CNYX.var_MQVA1F = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_O8H6CC + "";
Password="" + """";
 var_61CNYX.var_LO63KT();
 }
 catch (var_VNSWL6 var_1XQXSK) 
{
 var_7Y7W5F.var_RPALTG.var_8AOACR(var_OV2BFT.var_YRW4DU.var_VEE3K0, var_1XQXSK, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_61CNYX != null) 
{
 var_61CNYX.var_8HP59D();
 }
 }
 catch (var_VNSWL6 var_1XQXSK) 
{
 var_7Y7W5F.var_RPALTG.var_8AOACR(var_OV2BFT.var_YRW4DU.var_VEE3K0, var_1XQXSK, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_HX31I5;
 if (var_JM9J8Z.var_I5P17Q == 5) 
{
 var_HX31I5 = """";
 
{
 var_P8K9Z5 var_5LN0GM = var_JMLRQT.var_YQ66Q4;
 if (var_5LN0GM != null) 
{
 var_HX31I5 = var_5LN0GM[0].var_1YZMG0;
 }
 }
 }
 else 
{
 var_HX31I5 = null;
 }
 var_ZXFCMY var_S4R4B5 = null;
 try 
{
 var_S4R4B5 = var_JM9J8Z.var_YJJI20();
 var_S4R4B5.var_AOXE5S = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_HX31I5 + "";
Password="" + """";
 var_S4R4B5.var_5IBIS4();
 }
 catch (var_H614LZ var_7N3TLK) 
{
 var_JM9J8Z.var_WXEGTC.var_3RJD3P(var_W5HVE6.var_JZ3SVD.var_LPR5JC, var_7N3TLK, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_S4R4B5 != null) 
{
 var_S4R4B5.var_PAEX4M();
 }
 }
 catch (var_H614LZ var_7N3TLK) 
{
 var_JM9J8Z.var_WXEGTC.var_3RJD3P(var_W5HVE6.var_JZ3SVD.var_LPR5JC, var_7N3TLK, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_BJKZ7X;
 var_BJKZ7X = var_KWLUCK.var_MG6CUP(""ADD"");
 var_UAZ4GK<int,string> var_A52KYA = new var_UAZ4GK<int,string>();
 var_A52KYA.var_Y54TK0(0, var_BJKZ7X);
 var_A52KYA.var_Y54TK0(1, var_BJKZ7X);
 var_A52KYA.var_Y54TK0(2, var_BJKZ7X);
 var_KTF4ML.var_T4NIPQ(var_A52KYA  );
 }
",CWE15,1
"
{
 string var_9I7FIV;
 var_9I7FIV = """";
 
{
 var_LZRRAK var_NR91TQ = var_H0KJ9O.var_DBVBWV;
 if (var_NR91TQ != null) 
{
 var_9I7FIV = var_NR91TQ[0].var_RZ6ESX;
 }
 }
 var_V1RXC5(var_9I7FIV , var_H0KJ9O, var_CEJDJJ );
 }
",CWE15,1
"
{
 string var_QUM3WO;
 if (var_DHYHVN.var_OYLXTL()) 
{
 var_QUM3WO = """";
 
{
 try 
{
 using (var_RRM5AR var_33YDIX = new var_RRM5AR(""data.txt"")) 
{
 var_QUM3WO = var_33YDIX.var_DNHP58();
 }
 }
 catch (var_9JSP93 var_G0NN1J) 
{
 var_DHYHVN.var_RW8U8W.var_2XITAR(var_TRV00V.var_GCSJ7M.var_HEYBY4, var_G0NN1J, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_QUM3WO = ""foo"";
 }
 var_CXN9GD var_D2HY5Q = null;
 try 
{
 var_D2HY5Q = var_DHYHVN.var_IRQXOI();
 var_D2HY5Q.var_SG93KP = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_QUM3WO + "";
Password="" + """";
 var_D2HY5Q.var_MNNBW0();
 }
 catch (var_H6CI4T var_HRHA2K) 
{
 var_DHYHVN.var_RW8U8W.var_2XITAR(var_TRV00V.var_GCSJ7M.var_HEYBY4, var_HRHA2K, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_D2HY5Q != null) 
{
 var_D2HY5Q.var_5BJDCQ();
 }
 }
 catch (var_H6CI4T var_HRHA2K) 
{
 var_DHYHVN.var_RW8U8W.var_2XITAR(var_TRV00V.var_GCSJ7M.var_HEYBY4, var_HRHA2K, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_4W2ZNG;
 if (var_MVFZ5A) 
{
 var_4W2ZNG = """";
 
{
 var_DT15JY var_ZZ08RL = var_IVGHJM.var_4A0G4X;
 if (var_ZZ08RL != null) 
{
 var_4W2ZNG = var_ZZ08RL[0].var_TW97HZ;
 }
 }
 }
 else 
{
 var_4W2ZNG = null;
 }
 var_P99CUE var_1AZUFV = null;
 try 
{
 var_1AZUFV = var_JE1JSI.var_84OTP6();
 var_1AZUFV.var_8VBS1I = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_4W2ZNG + "";
Password="" + """";
 var_1AZUFV.var_LR8QB0();
 }
 catch (var_3B9RPN var_21QSK6) 
{
 var_JE1JSI.var_Z7FMH3.var_UGI117(var_37GNGG.var_VMOT9P.var_QGDUAZ, var_21QSK6, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_1AZUFV != null) 
{
 var_1AZUFV.var_2UBPJH();
 }
 }
 catch (var_3B9RPN var_21QSK6) 
{
 var_JE1JSI.var_Z7FMH3.var_UGI117(var_37GNGG.var_VMOT9P.var_QGDUAZ, var_21QSK6, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_K7305F = null;
 switch (6) 
{
 case 6: var_K7305F = var_YRV3S9.var_9VXEKE(""ADD"");
 break;
 default: var_K7305F = null;
 break;
 }
 var_RXR03C var_KYANR1 = null;
 try 
{
 var_KYANR1 = var_CYD0TT.var_NQK2CE();
 var_KYANR1.var_MAXGBG = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_K7305F + "";
Password="" + """";
 var_KYANR1.var_IG8MBJ();
 }
 catch (var_NIROGP var_DH91M5) 
{
 var_CYD0TT.var_W1VDME.var_OBVLR9(var_MMLS1N.var_2IYP61.var_IN5IBT, var_DH91M5, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_KYANR1 != null) 
{
 var_KYANR1.var_K64J5I();
 }
 }
 catch (var_NIROGP var_DH91M5) 
{
 var_CYD0TT.var_W1VDME.var_OBVLR9(var_MMLS1N.var_2IYP61.var_IN5IBT, var_DH91M5, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_EZQ5KG;
 var_EZQ5KG = """";
 
{
 try 
{
 using (var_48VJQR var_BV51AU = new var_48VJQR(""data.txt"")) 
{
 var_EZQ5KG = var_BV51AU.var_WI7X2C();
 }
 }
 catch (var_QN9NZ6 var_UMC6JL) 
{
 var_J0VK50.var_ISQOVV.var_Y3DR32(var_L55DQT.var_2RBCDC.var_YP0T48, var_UMC6JL, ""Error with stream reading"");
 }
 }
 var_EZQ5KG = var_EZQ5KG;
 var_2SPB6J();
 }
",CWE15,1
"
{
 string var_4YY71Z;
 var_4YY71Z = """";
 
{
 try 
{
 using (var_MRUH1Z var_ALMEEV = new var_MRUH1Z(""host.example.org"", 39544)) 
{
 using (var_KJGA7I var_TX3T0H = new var_KJGA7I(var_ALMEEV.var_28CCGS())) 
{
 var_4YY71Z = var_TX3T0H.var_XXMO66();
 }
 }
 }
 catch (var_89R4MK var_IPYNUJ) 
{
 var_MJ0E4I.var_NWXLIT.var_V68ZEE(var_X06LS3.var_5B289V.var_IUO7W9, var_IPYNUJ, ""Error with stream reading"");
 }
 }
 var_Q32AI7.var_CZ77G3(var_4YY71Z  );
 }
",CWE15,1
"
{
 string var_IYAVTB;
 if (var_F84ZR2.var_OGUDXV()) 
{
 var_IYAVTB = """";
 
{
 var_MUS5R8 var_MAZBZR = var_BBFJ7I.var_6HW6OT;
 if (var_MAZBZR != null) 
{
 var_IYAVTB = var_MAZBZR[0].var_WCB812;
 }
 }
 }
 else 
{
 var_IYAVTB = ""foo"";
 }
 var_2SOTS9 var_QPEOTE = null;
 try 
{
 var_QPEOTE = var_F84ZR2.var_EYXBTI();
 var_QPEOTE.var_OEM5LB = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_IYAVTB + "";
Password="" + """";
 var_QPEOTE.var_ERRSYP();
 }
 catch (var_EDSW8O var_OX973Q) 
{
 var_F84ZR2.var_J60AGJ.var_2OGIB4(var_H95D36.var_DPQ9MY.var_D0G2OL, var_OX973Q, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_QPEOTE != null) 
{
 var_QPEOTE.var_0CQDEY();
 }
 }
 catch (var_EDSW8O var_OX973Q) 
{
 var_F84ZR2.var_J60AGJ.var_2OGIB4(var_H95D36.var_DPQ9MY.var_D0G2OL, var_OX973Q, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 return new var_K6844D(var_92GH0P.var_AZU243);
 }
",,0
"
{
 return new var_NRP7YQ(this);
 ;
 }
",,0
"
{
 var_CF9WGC var_APK5EA = new var_CF9WGC();
 var_APK5EA.var_APR6KU("" [FUTURE HEADER]\n"");
 var_APK5EA.var_APR6KU(""   type "" + var_4O6YHA);
 var_APK5EA.var_APR6KU(""   flags "" + var_SK35XS);
 var_APK5EA.var_APR6KU("" [/FUTURE HEADER]\n"");
 return var_APK5EA.var_4YXIWT();
 }
",,0
"
{
 var_DMFRJP var_18UNF6 = (var_DMFRJP)var_CJJ6VN;
 var_A2DP1P = var_18UNF6.var_A2DP1P;
 var_CHKKGB.var_K0D2JI(var_18UNF6.var_CHKKGB);
 }
",,0
"
{
 this.var_PJYEDC = var_ND29QF;
 this.var_W2LP7R = var_ZAP84V;
 this.var_LFNKBA = var_HQ1HM1;
 }
",,0
