Snippet,CWE,Target
"string var_2L6JLV = null;
 string var_9R9CO8 = null;
 string var_DFZ733 = null;
 var_2L6JLV = var_TBL983.var_W6S7CY();
 var_DFZ733 = var_2L6JLV;
 var_V8I4NB var_P6IRIM = new var_V8I4NB();
 for (int var_67YG27 = 0;
 var_67YG27 < var_2L6JLV.var_AEZJMX;
 ++var_67YG27)
{
 char var_91E1RJ = var_2L6JLV[var_67YG27];
 switch (var_91E1RJ)
{
 case '\\': var_P6IRIM.var_FPGZN3(@""\5c"");
 break;
 case '*': var_P6IRIM.var_FPGZN3(@""\2a"");
 break;
 case '(': var_P6IRIM.var_FPGZN3(@""\28"");
 break;
 case ')': var_P6IRIM.var_FPGZN3(@""\29"");
 break;
 case '\u0000': var_P6IRIM.var_FPGZN3(@""\00"");
 break;
 case '/': var_P6IRIM.var_FPGZN3(@""\2f"");
 break;
 default: var_P6IRIM.var_FPGZN3(var_91E1RJ);
 break;
 }
 }
 var_9R9CO8 = var_P6IRIM.var_VGYCAE();
 var_DFZ733 = var_QLXPMC(var_9R9CO8);
 string var_A44W4U = var_DFZ733;
 string var_MYSQ7P = ""file.xml"";
 var_B057FW var_76LT61 = var_B057FW.var_WZ9K5K(var_MYSQ7P);
 var_2QLTBF var_8YFKCJ = new var_2QLTBF(var_TBL983.var_FXVB42);
 var_8YFKCJ.var_ASK75R = var_ASK75R.var_CM7E2Z;
 var var_RCV9RM = var_76LT61.var_PI089L.var_EVVPNH(""foo"") .var_Q7958F(var_E0EH2V => (string) var_E0EH2V.var_FPO3F6(""bar"") == var_A44W4U) .var_AASFZU();
 var_RCV9RM.var_BXHXLD(var_8YFKCJ);
 var_8YFKCJ.var_KZOLX9( );
 }
 public static string var_QLXPMC(string var_WVEUEH )
{
 return var_WVEUEH ;
 }
 }
 }
",cwe_91,1
"string var_0W7U1W = null;
 string var_YBWCLD = null;
 var_0W7U1W = var_NY6F6I[1];
 var_YBWCLD = var_0W7U1W;
 if((var_3LEM19.var_78CUJO(42)>=42))
{
 var_YBWCLD = var_0W7U1W;
 }
 var_MXGSXI.var_0LTDOC.var_KA8OLK.var_S9J8K0(""/bin/bash"", ""-c 'ls "" + var_YBWCLD + ""'"");
 }
 }
 }
",cwe_78,1
"
{
 int var_LYV2IJ;
 
{
 int var_ROXNZ0;
 var_ROXNZ0 = int.var_0K8Y9G;
 
{
 try 
{
 string var_FCRFT2 = """";
 using (var_JKFTDD var_YRY9HW = new var_JKFTDD()) 
{
 using (var_S2J692 var_SOR65U = new var_S2J692(var_YRY9HW.var_6T2L9M(""http: 
{
 stringNumber = sr.ReadLine();
 }
 }
 if (stringNumber != null) 
{
 try 
{
 data = int.Parse(stringNumber.Trim());
 }
 catch (FormatException exceptNumberFormat) 
{
 IO.Logger.Log(NLog.LogLevel.Warn, exceptNumberFormat, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_ZE6PAH var_XX9K5R) 
{
 IO.var_10JULP.var_HVZVKR(var_MXKMX4.var_HQBNF3.var_TFKSM1, var_XX9K5R, ""Error with stream reading"");
 }
 }
 dataCopy = data;
 }
 
{
 int data = dataCopy;
 
{
 IO.var_5SS5W5((short)var_ROXNZ0);
 }
 }
 }
",CWE197,1
"
{
 ulong var_I2X0DE;
 if (var_8FZRP4==5) 
{
 var_I2X0DE = ulong.var_SKEDGW;
 }
 else 
{
 var_I2X0DE = 0ul;
 }
 if (var_8FZRP4==5) 
{
 ulong var_4SH0A1 = (ulong)(var_I2X0DE - 1);
 var_7EF14O.var_SFCPYZ(""result: "" + var_4SH0A1);
 }
 }
",CWE191,1
"
{
 float var_RC3I61;
 var_RC3I61 = -1.0f;
 
{
 string var_RNJQ66 = var_REGA6B.var_91K3FS(""ADD"");
 if (var_RNJQ66 != null) 
{
 try 
{
 var_RC3I61 = int.var_QNQHXR(var_RNJQ66.var_YA1SLK());
 }
 catch (var_SJ7FHJ var_DU94D7) 
{
 var_W7EBXU.var_PCZKBB.var_NBJ2DN(var_7LFHKD.var_55PSLM.var_3WXKCD, var_DU94D7, ""Number format exception parsing data from string"");
 }
 }
 }
 var_F2K4L2<float> var_RITABU = new var_F2K4L2<float>();
 var_RITABU.var_X26TD4(var_RC3I61);
 var_RITABU.var_X26TD4(var_RC3I61);
 var_RITABU.var_X26TD4(var_RC3I61);
 var_JX4YQQ.var_PZ784J(var_RITABU  );
 }
",CWE369,1
"
{
 int var_SVJFBM;
 var_SVJFBM = int.var_KMDNT1;
 
{
 try 
{
 string var_GZNHQM = var_PUJX17.var_WLXFSK();
 if (var_GZNHQM != null) 
{
 try 
{
 var_SVJFBM = int.var_OHKW9B(var_GZNHQM.var_FCXQX6());
 }
 catch(var_NXNT44 var_WI0OGB) 
{
 var_SUD2RK.var_8586YU.var_TNGJE6(var_GSRF2Y.var_FXARLU.var_NMEXYG, var_WI0OGB, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_KRS2JF var_FUSTBG) 
{
 var_SUD2RK.var_8586YU.var_TNGJE6(var_GSRF2Y.var_FXARLU.var_NMEXYG, var_FUSTBG, ""Error with stream reading"");
 }
 }
 byte[] var_4PTL62 = null;
 try 
{
 var_GY3HA6 var_0IY3AY = new var_GY3HA6();
 using (var var_UFARBU = new var_EY2JJU()) 
{
 var_0IY3AY.var_OD2MKI(var_UFARBU, var_SVJFBM);
 var_4PTL62 = var_UFARBU.var_5QA439();
 }
 var_65T7BO.var_U2N2J0(var_4PTL62  );
 }
 catch (var_5DGVPL var_C899IM) 
{
 var_SUD2RK.var_8586YU.var_TNGJE6(var_GSRF2Y.var_FXARLU.var_NMEXYG, ""Serialization exception in serialization"", var_C899IM);
 }
 }
",CWE129,1
"
{
 string var_C2UHJH;
 var_C2UHJH = """";
 
{
 try 
{
 using (var_P8GL8Q var_0603NZ = new var_P8GL8Q()) 
{
 using (var_WDYDLT var_WZJEX4 = new var_WDYDLT(var_0603NZ.var_E7N1XL(""http: 
{
 data = sr.ReadLine();
 }
 }
 }
 catch (IOException exceptIO) 
{
 IO.Logger.Log(NLog.LogLevel.Warn, exceptIO, ""Error with stream reading"");
 }
 }
 func_1Q3 baseObject = new func_1Q3();
 baseObject.Action(data , req, resp);
 }
",CWE80,1
"string var_WFM32D = null;
 string var_NVARB0 = null;
 var_WFM32D = var_QMD9BG[1];
 var_NVARB0 = var_WFM32D;
 if((4+2>=42))
{
 string var_FEBE6S = new string(var_IRU7K5.var_35L6QH()) + new string(var_IRU7K5.var_5EE0UE()) + "";
"";
 var_HA4C0A var_YZOWK7 = new var_HA4C0A(string.var_F0PGBP(""[
{
0}
]"", var_HA4C0A.var_X1SNE5(var_FEBE6S)));
 var_NVARB0 = var_YZOWK7.var_59EL56(var_WFM32D, """");
 }
else if(!(4+2>=42))
{
 
{
}
 }
 string var_PUHMND = string.var_F0PGBP("" string filename = ""file.xml"";
 XmlDocument var_6BSJ7C = new var_7MS5VA( );
 var_6BSJ7C.var_ID72E6(var_KJT3QZ);
 var_LJP8N9 var_MED82D = new var_LJP8N9(var_M918RU.var_S3TRCL);
 var_MED82D.var_VCSOQP = var_VCSOQP.var_D5AEYC;
 var_YLE9JR var_ZXB1J5 = var_6BSJ7C.var_95WSSL(var_PUHMND);
 var_ZXB1J5.var_3RV7GI(var_MED82D);
 var_MED82D.var_PJA2Z6( );
 }
 }
 }
",cwe_91,1
"string var_9GJXR5 = null;
 string var_NQ26DB = null;
 var_9GJXR5 = ""hardcoded"";
 var_NQ26DB = var_9GJXR5;
 if((var_TPINKG.var_N7COKX(42)<=42))
{
 
{
}
 }
else
{
 string var_TBYTHZ = new string(var_N9K98N.var_HY4Z6A());
 var_WBXT25 var_LW04TL = new var_WBXT25(string.var_OCHGHI(""[
{
0}
]"", var_WBXT25.var_UEX3HT(var_TBYTHZ)));
 var_NQ26DB = var_LW04TL.var_XG6IPO(var_9GJXR5, """");
 }
 var_KJ89K6.var_MRW6J5(var_NQ26DB);
 }
 }
 }
",cwe_22,1
"
{
 var_S0F4OW = var_CRMWAT.var_9O855E.var_88NPWJ(""name"");
 var_F2CVVO.var_GN45PG(var_CRMWAT, var_0D0H7X);
 }
",CWE89,1
"string var_TZTWZB = null;
 string var_A3SGH2 = null;
 var_IWAM31 var_EH4LA2 = new var_IWAM31();
 var_EH4LA2.var_TXJGPP.var_AYNSM1 = ""/bin/bash"";
 var_EH4LA2.var_TXJGPP.var_YF2EZQ = ""-c 'cat /tmp/tainted.txt'"";
 var_EH4LA2.var_TXJGPP.var_SUAMVE = false;
 var_EH4LA2.var_TXJGPP.var_G8CBLA = true;
 var_EH4LA2.var_KEE33Z();
 using(var_TZUXW5 var_XH9LWI = var_EH4LA2.var_5XZ23O) 
{
 var_TZTWZB = var_XH9LWI.var_10WEV4();
 var_EH4LA2.var_6PVZRA();
 var_EH4LA2.var_OQ9YGL();
 }
 var_A3SGH2 = var_TZTWZB;
 do
{
 string var_5OZ4W0 = @""/^[0-9]*$/"";
 var_8FF5OF var_GNSWKS = new var_8FF5OF(var_5OZ4W0);
 var_LF0UJY var_D8ZC0G = var_GNSWKS.var_LF0UJY(var_TZTWZB);
 if(!var_D8ZC0G.var_ZM43UI)
{
 var_A3SGH2 = """";
 }
else
{
 var_A3SGH2 = var_TZTWZB;
 }
 break;
 }
while((var_BSCUY2.var_VVO3TI(4, 2)>=42));
 string var_ZNQ36U = "" string filename = ""file.xml"";
 XmlDocument var_XK1TEA = new var_PHU5N9( );
 var_XK1TEA.var_9EXIWU(var_U02K3Z);
 var_NKYPSF var_0V8SU3 = new var_NKYPSF(var_W0DXIT.var_BJPTRC);
 var_0V8SU3.var_MY6SQZ = var_MY6SQZ.var_MK1RDW;
 var_H1KJIQ var_IGCRWM = var_XK1TEA.var_8ZRNJ8(var_ZNQ36U);
 var_IGCRWM.var_ILUZ06(var_0V8SU3);
 var_0V8SU3.var_OQ9YGL( );
 }
 }
 }
",cwe_91,1
"string var_10GMFQ = null;
 string var_X220QF = null;
 var_NSFRVW var_W2WDJO = new var_NSFRVW();
 var_W2WDJO.var_7KF40H.var_CUO7EW = ""/bin/bash"";
 var_W2WDJO.var_7KF40H.var_3KMNDL = ""-c 'cat /tmp/tainted.txt'"";
 var_W2WDJO.var_7KF40H.var_4QOE9Q = false;
 var_W2WDJO.var_7KF40H.var_9D11L0 = true;
 var_W2WDJO.var_EQKYSQ();
 using(var_JOQM6U var_JJ1YG7 = var_W2WDJO.var_SPVMGO) 
{
 var_10GMFQ = var_JJ1YG7.var_9N2HAK();
 var_W2WDJO.var_4PALQW();
 var_W2WDJO.var_C8RUCZ();
 }
 var_X220QF = var_10GMFQ;
 if((var_C9UHTU.var_M5U7LG(42)>=42))
{
 
{
}
 }
else if(!(var_C9UHTU.var_M5U7LG(42)>=42))
{
 var_X220QF = var_10GMFQ;
 }
else
{
 
{
}
 }
 string var_02RH0J = ""SELECT * FROM '"" + var_X220QF + ""'"";
 var_E6S64B var_DHC825 = null;
 try
{
 var_DHC825 = new var_E6S64B(""data source=C:\\data"");
 var_MF07TH var_VPMGDB = new var_MF07TH(var_02RH0J, var_DHC825);
 var_CUEYQJ var_JJ1YG7 = var_VPMGDB.var_8RI7DE();
 while (var_JJ1YG7.var_BNDBQW())
{
 var_GW0OTI.var_GK63GC(var_JJ1YG7.var_FD9J39());
 }
 var_DHC825.var_C8RUCZ();
 }
catch(var_TFPFXO var_CUY7YH)
{
 var_GW0OTI.var_GK63GC(var_CUY7YH.var_FD9J39());
 }
 }
 }
 }
",cwe_89,1
"string var_V7M5WH = null;
 string var_KNFDQB = null;
 var_V7M5WH = var_YM2TRY[1];
 var_KNFDQB = var_V7M5WH;
 if((var_T0I4E7.var_NQDAJL(4, 2)>=42))
{
 
{
}
 }
else if(!(var_T0I4E7.var_NQDAJL(4, 2)>=42))
{
 var_KNFDQB = var_V7M5WH;
 }
 string var_T1EXTT = ""SELECT * FROM Articles WHERE id=""+var_KNFDQB;
 string var_7X4DLP = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_S8FEWO var_IZVZMZ = null;
 try 
{
 var_IZVZMZ = new var_S8FEWO(var_7X4DLP);
 var_IZVZMZ.var_R3U4BX();
 var_23OUV7 var_UEQ1EH = var_IZVZMZ.var_M1RO2H();
 var_UEQ1EH.var_0AGCRG = var_T1EXTT;
 var_EGEBCV var_YN0DLX = var_UEQ1EH.var_FTEQ03();
 while (var_YN0DLX.var_31MIXI())
{
 var_CE7D8I.var_7JI9DF(var_YN0DLX.var_Y7FMTO());
 }
 var_IZVZMZ.var_DUV5RL();
 }
 catch (var_8S2JL9 var_IHLXDG) 
{
 var_CE7D8I.var_7JI9DF(var_IHLXDG.var_Y7FMTO());
 }
 }
 }
 }
",cwe_89,1
"string var_MNMUXS = null;
 string var_OHN9QC = null;
 var_MNMUXS = ""hardcoded"";
 var_OHN9QC = var_MNMUXS;
 if((1==1))
{
 string var_V5VQF6 = @""/^[0-9]*$/"";
 var_8PVI8O var_U8CDAT = new var_8PVI8O(var_V5VQF6);
 var_BW2DPO var_15QXOJ = var_U8CDAT.var_BW2DPO(var_MNMUXS);
 if(!var_15QXOJ.var_7R1SM1)
{
 var_OHN9QC = """";
 }
else
{
 var_OHN9QC = var_MNMUXS;
 }
 }
else if(!(1==1))
{
 
{
}
 }
 string var_1SWRMP = ""SELECT * FROM Articles WHERE id=""+var_OHN9QC;
 string var_PBD2WP = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_9XI053 var_R72OG4 = null;
 try 
{
 var_R72OG4 = new var_9XI053(var_PBD2WP);
 var_R72OG4.var_9OS7WD();
 var_DQZNI7 var_Q45YVI = var_R72OG4.var_VX1V3H();
 var_Q45YVI.var_9S9SC3 = var_1SWRMP;
 var_GJ18L5 var_UVD4PQ = var_Q45YVI.var_WJOXRQ();
 while (var_UVD4PQ.var_SBVH2S())
{
 var_VXA9J4.var_ZUL5AO(var_UVD4PQ.var_27PC1J());
 }
 var_R72OG4.var_2JMSZJ();
 }
 catch (var_MV3FMJ var_ICZXJP) 
{
 var_VXA9J4.var_ZUL5AO(var_ICZXJP.var_27PC1J());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_HFK1MY;
 var_HFK1MY = """";
 
{
 var_3J2RP1 var_4IOPLL = var_DZ1UQE.var_BZS8QZ;
 if (var_4IOPLL != null) 
{
 var_HFK1MY = var_4IOPLL[0].var_60VSCM;
 }
 }
 var_9A8YSI<string> var_E714R5 = new var_9A8YSI<string>();
 var_E714R5.var_G8F7P3(var_HFK1MY);
 var_E714R5.var_G8F7P3(var_HFK1MY);
 var_E714R5.var_G8F7P3(var_HFK1MY);
 var_FBS19T.var_MDVUXW(var_E714R5 , var_DZ1UQE, var_EBO74I );
 }
",CWE94,1
"string var_RFXSZQ = null;
 string var_6II0NN = null;
 var_30OIRQ var_PA3LK3 = new var_30OIRQ();
 var_PA3LK3.var_9F8GYT.var_A9606Y = ""/bin/bash"";
 var_PA3LK3.var_9F8GYT.var_NDHMU0 = ""-c 'cat /tmp/tainted.txt'"";
 var_PA3LK3.var_9F8GYT.var_2FBV50 = false;
 var_PA3LK3.var_9F8GYT.var_NGNA3E = true;
 var_PA3LK3.var_5JUSGF();
 using(var_6MUZWJ var_R47QUI = var_PA3LK3.var_NNNWAO) 
{
 var_RFXSZQ = var_R47QUI.var_D4PPM8();
 var_PA3LK3.var_M6AXLS();
 var_PA3LK3.var_3S9NR5();
 }
 var_6II0NN = var_RFXSZQ;
 if((var_6Z1QFF.var_QKZBGC(42)>=42))
{
 string var_FJJN2H = @""/^[0-9]*$/"";
 var_D385X7 var_GH08TK = new var_D385X7(var_FJJN2H);
 var_6YQ5DH var_VZ2PZX = var_GH08TK.var_6YQ5DH(var_RFXSZQ);
 if(!var_VZ2PZX.var_10PI23)
{
 var_6II0NN = """";
 }
else
{
 var_6II0NN = var_RFXSZQ;
 }
 }
 string var_Q7BNBX = ""(&(objectClass=person)(sn="" + var_6II0NN + ""))"";
 string var_Q0ND6I = ""LDAP: using (System.DirectoryServices.DirectoryEntry CN_Main = new System.DirectoryServices.DirectoryEntry(strConnect))
{
 string strResult = """";
 System.DirectoryServices.DirectorySearcher DirSearcher = new System.DirectoryServices.DirectorySearcher(CN_Main, query);
 System.DirectoryServices.DirectoryEntry CN_Result;
 CN_Main.AuthenticationType = AuthenticationTypes.None;
 foreach (System.DirectoryServices.SearchResult ResultSearch in DirSearcher.FindAll())
{
 if (ResultSearch != null)
{
 CN_Result = ResultSearch.GetDirectoryEntry();
 if ((string)CN_Result.Properties[""userclass""][0] == ""noname"")
{
 var_2B9IK5 = var_2B9IK5 + ""Name : "" + var_LZ7JRN.var_6AYFTG(""sn"");
 }
 }
 }
 var_1XUBJX.var_5ER75C(var_2B9IK5);
 }
 }
 }
 }
",cwe_90,1
"string var_8KOPZF = null;
 string var_FAGUVW = null;
 var_8KOPZF = var_EDNB6Y[1];
 var_FAGUVW = var_8KOPZF;
 if((1==1))
{
 
{
}
 }
else if(!(1==1))
{
 
{
}
 }
else
{
 string var_7QK6RM = @""/^[0-9]*$/"";
 var_3T47RP var_3TJQTK = new var_3T47RP(var_7QK6RM);
 var_R1Z60W var_AHO0JH = var_3TJQTK.var_R1Z60W(var_8KOPZF);
 if(!var_AHO0JH.var_PLLL2P)
{
 var_FAGUVW = """";
 }
else
{
 var_FAGUVW = var_8KOPZF;
 }
 }
 string var_4JY8Y6 = ""SELECT * FROM Articles WHERE id=""+var_FAGUVW;
 var_Y1OS6A var_AGIK41 = null;
 try
{
 var_AGIK41 = new var_Y1OS6A(""data source=C:\\data"");
 var_7OPV93 var_SM2Q17 = new var_7OPV93(var_4JY8Y6, var_AGIK41);
 var_9LV5EM var_CX5IDW = var_SM2Q17.var_FMPGDP();
 while (var_CX5IDW.var_W8S45B())
{
 var_Z0RHZU.var_OEBFPM(var_CX5IDW.var_4363LQ());
 }
 var_AGIK41.var_A3S75O();
 }
catch(var_BV4YBZ var_A2YVCF)
{
 var_Z0RHZU.var_OEBFPM(var_A2YVCF.var_4363LQ());
 }
 }
 }
 }
",cwe_89,1
"string var_O7K5RC = null;
 string var_Z9WKFN = null;
 var_O7K5RC = var_YH80YP.var_372T96();
 var_Z9WKFN = var_O7K5RC;
 if((4+2>=42))
{
 string var_PWD5DL = @""/^[0-9]*$/"";
 var_VJDFV7 var_YBPECF = new var_VJDFV7(var_PWD5DL);
 var_8DCD47 var_22YRLA = var_YBPECF.var_8DCD47(var_O7K5RC);
 if(!var_22YRLA.var_PSHN23)
{
 var_Z9WKFN = """";
 }
else
{
 var_Z9WKFN = var_O7K5RC;
 }
 }
else
{
 
{
}
 }
 var_4NFWIU.var_J7PBKP.var_MN3H1A.var_ZPX2AG(""/bin/bash"", ""-c 'ls "" + var_Z9WKFN + ""'"");
 }
 }
 }
",cwe_78,1
"string var_FKSJ4Z = null;
 string var_JWJU3M = null;
 var_FKSJ4Z = ""hardcoded"";
 var_JWJU3M = var_FKSJ4Z;
 for(int var_O1DFCS = 0;
 var_O1DFCS <= 1;
 var_O1DFCS++)
{
 var_JWJU3M = var_FKSJ4Z;
 }
 var_MKM52N.var_USLHCA(var_JWJU3M);
 }
 }
 }
",cwe_22,1
"
{
 int var_KDXM5Y;
 var_KDXM5Y = int.var_HQZR0J;
 
{
 try 
{
 string var_AYWC3T = var_6B3EMU.var_IHBPRR();
 if (var_AYWC3T != null) 
{
 try 
{
 var_KDXM5Y = int.var_ITPURQ(var_AYWC3T.var_4CTUVA());
 }
 catch(var_NH17WE var_1L04XB) 
{
 var_11KUQB.var_3KWDWB.var_3R5333(var_BVQ9Y2.var_3ONSQB.var_OK9VGN, var_1L04XB, ""Number format exception parsing count from string"");
 }
 }
 }
 catch (var_FOE02G var_XTL2ZA) 
{
 var_11KUQB.var_3KWDWB.var_3R5333(var_BVQ9Y2.var_3ONSQB.var_OK9VGN, var_XTL2ZA, ""Error with stream reading"");
 }
 }
 var_80B4VE.var_XE1LI6(var_KDXM5Y  );
 }
",CWE400,1
"
{
 double var_FP3G45;
 if (var_5YASU2.var_302NG8()) 
{
 var_FP3G45 = double.var_OSYT6A;
 
{
 var_9Y09XJ var_UO1IKR = null;
 var_KGUSO7 var_KESP8T = null;
 var_KMNE4S var_3PKYAX = null;
 try 
{
 var_UO1IKR = new var_9Y09XJ(var_1CB52L.var_3U1M2H(""10.10.1.10""), 39543);
 var_KESP8T = var_UO1IKR.var_JOUUNE();
 var_3PKYAX = new var_KMNE4S(var_KESP8T.var_86AGQI());
 string var_8NDSLV = var_3PKYAX.var_26MWUZ();
 if (var_8NDSLV != null) 
{
 try 
{
 var_FP3G45 = double.var_3U1M2H(var_8NDSLV.var_5YKKID());
 }
 catch(var_7DO35Q var_4LBCMJ) 
{
 var_5YASU2.var_MB7LB0.var_TZEEKF(var_Y1361T.var_72YQKN.var_T4Z7BC, var_4LBCMJ, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_SSFZ6X var_DN6I3B) 
{
 var_5YASU2.var_MB7LB0.var_TZEEKF(var_Y1361T.var_72YQKN.var_T4Z7BC, var_DN6I3B, ""Error with stream reading"");
 }
 finally 
{
 try 
{
 if (var_3PKYAX != null) 
{
 var_3PKYAX.var_1NIJRG();
 }
 }
 catch (var_SSFZ6X var_DN6I3B) 
{
 var_5YASU2.var_MB7LB0.var_TZEEKF(var_Y1361T.var_72YQKN.var_T4Z7BC, var_DN6I3B, ""Error closing StreamReader"");
 }
 try 
{
 if (var_KESP8T != null) 
{
 var_KESP8T.var_1NIJRG();
 }
 }
 catch (var_SSFZ6X var_DN6I3B) 
{
 var_5YASU2.var_MB7LB0.var_TZEEKF(var_Y1361T.var_72YQKN.var_T4Z7BC, var_DN6I3B, ""Error closing TcpClient"");
 }
 try 
{
 if (var_UO1IKR != null) 
{
 var_UO1IKR.var_U1UJQG();
 }
 }
 catch (var_SSFZ6X var_DN6I3B) 
{
 var_5YASU2.var_MB7LB0.var_TZEEKF(var_Y1361T.var_72YQKN.var_T4Z7BC, var_DN6I3B, ""Error closing TcpListener"");
 }
 }
 }
 }
 else 
{
 var_FP3G45 = 0.0d;
 }
 
{
 var_5YASU2.var_3WOEET((float)var_FP3G45);
 }
 }
",CWE197,1
"
{
 sbyte var_TN329S;
 if (var_CBW8OT.var_1OUY0A==5) 
{
 var_TN329S = sbyte.var_OLDPU6;
 }
 else 
{
 var_TN329S = 0;
 }
 if (var_CBW8OT.var_1OUY0A==5) 
{
 if(var_TN329S < 0) 
{
 sbyte var_WO4IM1 = (sbyte)(var_TN329S * 2);
 var_CBW8OT.var_SUBZPP(""result: "" + var_WO4IM1);
 }
 }
 }
",CWE191,1
"string var_1WC6Q7 = null;
 string var_EHOO0J = null;
 var_1WC6Q7 = var_0DB8ZZ[1];
 var_EHOO0J = var_1WC6Q7;
 if((var_O6HIBF.var_3BCD40(42)>=42))
{
 var_EHOO0J = var_1WC6Q7;
 }
 string var_C03TDO = ""SELECT * FROM '"" + var_EHOO0J + ""'"";
 string var_K9PWM3 =  @""server=localhost;
uid=sql_user;
password=sql_password;
database=dbname"";
 var_2Q4XCV var_HIOW4Z = null;
 try 
{
 var_HIOW4Z = new var_2Q4XCV(var_K9PWM3);
 var_HIOW4Z.var_3L3MR4();
 var_2N4C3T var_I68LVV = var_HIOW4Z.var_CA84LU();
 var_I68LVV.var_UHKDF7 = var_C03TDO;
 var_DN38CW var_ECXBC0 = var_I68LVV.var_CA10WL();
 while (var_ECXBC0.var_097FPC())
{
 var_V8H7NJ.var_79IDPP(var_ECXBC0.var_GZPGFV());
 }
 var_HIOW4Z.var_FE1TYC();
 }
 catch (var_1ERCRU var_JUUBHG) 
{
 var_V8H7NJ.var_79IDPP(var_JUUBHG.var_GZPGFV());
 }
 }
 }
 }
",cwe_89,1
"string var_AH1NIX = null;
 string var_2D7PJ7 = null;
 var_AH1NIX = var_QER1E5[1];
 var_2D7PJ7 = var_AH1NIX;
 if((4+2>=42))
{
 var_2D7PJ7 = var_AH1NIX;
 }
else
{
 
{
}
 }
 string var_DMCZ9K = ""SELECT * FROM Articles WHERE id=""+var_2D7PJ7;
 string var_NLFOS2 = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_6UHFK5 var_11BMMV = null;
 try 
{
 var_11BMMV = new var_6UHFK5(var_NLFOS2);
 var_11BMMV.var_JU0QBQ();
 var_DN3K5Q var_B9OQHB = var_11BMMV.var_5Z1HDD();
 var_B9OQHB.var_KKEYHG = var_DMCZ9K;
 var_VDQ15A var_WIBQVK = var_B9OQHB.var_43NUQM();
 while (var_WIBQVK.var_PEZHJV())
{
 var_7CY7OL.var_C0CNOH(var_WIBQVK.var_9ZT18E());
 }
 var_11BMMV.var_M40QGL();
 }
 catch (var_81WPXW var_7MOLAJ) 
{
 var_7CY7OL.var_C0CNOH(var_7MOLAJ.var_9ZT18E());
 }
 }
 }
 }
",cwe_89,1
"
{
 string var_D16RMK;
 var_D16RMK = """";
 
{
 try 
{
 using (var_SWBPTT var_M3BABO = new var_SWBPTT()) 
{
 using (var_AIOLS0 var_I0Z4EC = new var_AIOLS0(var_M3BABO.var_WLL2QP(""http: 
{
 data = sr.ReadLine();
 }
 }
 }
 catch (IOException exceptIO) 
{
 IO.Logger.Log(NLog.LogLevel.Warn, exceptIO, ""Error with stream reading"");
 }
 }
 func_B9O.variable_7COR(data , req, resp );
 }
",CWE470,1
"
{
 var_EMIYOT = int.var_Z1SQWT;
 
{
 string var_MRCPT7 = var_0HYKG4.var_R454B8.var_QNZ2P6(""name"");
 try 
{
 var_EMIYOT = int.var_7E2QVW(var_MRCPT7.var_NV9ZUI());
 }
 catch (var_FVNYVY var_ECWCDD) 
{
 var_KYV5H9.var_DHTNE8.var_9SXQ2C(var_YLB9EO.var_TYSF8D.var_DUILAL, var_ECWCDD, ""Number format exception reading data from parameter 'name'"");
 }
 }
 var_VWMOH7.var_K4YRI5(var_0HYKG4, var_BMS73E);
 }
",CWE789,1
